"BulkAG1"	"BulkAG2"	"BulkAG3"	"BulkTP1"	"BulkTP2"	"BulkTP3"	"RAG1"	"RAG10"	"RAG12"	"RAG2"	"RAG3"	"RAG4"	"RAG5"	"RAG6"	"RAG7"	"RAG8"	"RTP1"	"RTP10"	"RTP11"	"RTP12"	"RTP2"	"RTP3"	"RTP4"	"RTP5"	"RTP6"	"RTP7"	"RTP9"
"K10016"	1.57093583882198e-06	1.71707948437248e-06	1.73259145050824e-06	1.96927536574367e-07	4.94861604529369e-07	1.91071094879409e-07	2.28551848861039e-06	3.18363835469206e-06	2.03647587479598e-06	2.01951408375463e-06	2.75860724540837e-06	2.17267330541165e-06	1.6067367257437e-06	1.25207649060489e-06	1.74014266422253e-06	1.1954803192857e-06	5.02740893074955e-07	6.0436484377471e-07	8.99628633300174e-07	1.00452912044535e-06	6.08468358377722e-07	4.03179188857901e-07	9.08330755524291e-07	1.30744577293227e-06	7.96576632265177e-07	5.98214091650786e-07	5.02321377783149e-07
"K10011"	9.24079905189402e-08	2.8617991406208e-07	4.81275402918955e-07	0	9.89723209058739e-08	0	0	2.72883287545034e-07	0	9.61673373216493e-08	9.19535748469456e-08	9.44640567570281e-08	0	5.47783464639638e-07	0	5.57890815666658e-07	0	1.00727473962452e-07	1.99917474066705e-07	1.00452912044535e-07	0	1.00794797214475e-07	0	1.40801852469629e-06	1.99144158066294e-07	9.97023486084643e-08	1.0046427555663e-07
"K10010"	1.07193269001971e-05	1.18287697812326e-05	1.0106783461298e-05	9.94484059700552e-06	8.7095642397169e-06	7.73837934261608e-06	1.24332205780405e-05	1.22797479395265e-05	1.09229160557239e-05	9.03972970823503e-06	1.14941968558682e-05	1.28471117189558e-05	1.22290517459381e-05	1.25207649060489e-06	9.79975079325319e-06	2.23156326266663e-06	9.14988425396419e-06	9.26692760454555e-06	8.39653391080162e-06	1.07484615887653e-05	9.12702537566583e-06	8.66835256044488e-06	8.88145627623751e-06	9.75555692111003e-06	7.96576632265177e-06	8.374997283111e-06	1.0850141760116e-05
"K10013"	4.62039952594701e-06	5.53281167186687e-06	4.81275402918955e-06	0	5.93833925435243e-07	1.91071094879409e-07	5.85092733084261e-06	8.27745972219936e-06	4.25808592002796e-06	5.19303621536906e-06	7.2643324129087e-06	5.47891529190763e-06	4.46315757151027e-06	9.39057367953666e-07	3.93821760850362e-06	1.11578163133332e-06	6.03289071689946e-07	7.05092317737161e-07	1.19950484440023e-06	1.20543494453442e-06	5.07056965314768e-07	4.03179188857901e-07	4.03702558010796e-07	1.30744577293227e-06	9.95720790331471e-07	6.9791644025925e-07	9.04178480009669e-07
"K10012"	2.22703257150646e-05	2.21312466874675e-05	1.97322915196771e-05	1.20125797310364e-05	9.99620441149326e-06	9.07587700677194e-06	1.2524641317585e-05	1.27345534187682e-05	1.02749464591979e-05	1.22132518398495e-05	1.29654540534193e-05	1.23747914351707e-05	1.24968412002288e-05	2.11287907789575e-06	9.34181851319463e-06	2.55035801447615e-06	1.1060299647649e-05	1.08785671879448e-05	1.22949246551024e-05	1.30588785657896e-05	1.05467848785472e-05	9.3739161409462e-06	1.0395340868778e-05	1.25715939705026e-05	9.45934750814898e-06	1.08675559983226e-05	1.30603558223619e-05
"K10019"	7.39263924151521e-06	6.67753132811519e-06	6.83411072144916e-06	2.6289826132678e-05	2.68214989654918e-05	2.75142376626349e-05	1.13361717035075e-05	1.46447364315835e-05	1.24039894192119e-05	2.86578665218515e-05	1.27815469037254e-05	1.59644255919378e-05	1.08008413230549e-05	0.000328044040538481	8.97547268914778e-06	0.000299587368012995	2.75502009405076e-05	2.68942355479746e-05	2.90879924767056e-05	2.99349677892715e-05	2.79895444853752e-05	2.6710621261836e-05	2.99749149323016e-05	3.02723982809703e-05	3.11660607373751e-05	3.00104069311478e-05	2.9034175635866e-05
"K10018"	2.23627337055835e-05	2.06049538124697e-05	2.09836075672664e-05	5.08073044361866e-05	5.24553300801131e-05	5.00606268584052e-05	2.87061122169465e-05	3.32917610804941e-05	2.76775584801818e-05	4.2505963096169e-05	3.12642154479615e-05	3.20233152406325e-05	3.08850503948511e-05	0.000330626448300353	2.71095909794668e-05	0.000303652001098567	4.5548324912591e-05	4.62339105487653e-05	4.76803175649092e-05	4.8418303605466e-05	4.78661775257141e-05	4.62648119214442e-05	4.78387531242793e-05	5.13926761514147e-05	4.85911745681758e-05	4.85550437723221e-05	4.58117096538232e-05
"K13665"	1.8481598103788e-07	9.53933046873599e-08	1.92510161167582e-07	9.84637682871834e-08	9.89723209058739e-08	9.55355474397047e-08	0	0	0	0	0	9.44640567570281e-08	0	0	0	0	1.00548178614991e-07	5.03637369812258e-07	9.99587370333526e-08	2.0090582408907e-07	2.02822786125907e-07	1.00794797214475e-07	2.01851279005398e-07	1.00572751764021e-07	0	9.97023486084643e-08	2.0092855111326e-07
"K13664"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02909895849806e-07	0	1.00452912044535e-07	2.02822786125907e-07	0	1.00925639502699e-07	0	0	0	0
"K13663"	2.77223971556821e-07	1.9078660937472e-07	3.85020322335164e-07	0	0	0	3.65682958177663e-07	2.72883287545034e-07	1.85134170435998e-07	4.80836686608246e-07	2.75860724540837e-07	2.83392170271084e-07	1.78526302860411e-07	1.56509561325611e-07	1.83172912023424e-07	7.96986879523797e-08	1.00548178614991e-07	4.02909895849806e-07	0	1.00452912044535e-07	2.02822786125907e-07	0	1.00925639502699e-07	0	9.95720790331471e-08	0	0
"K13662"	3.69631962075761e-07	1.9078660937472e-07	3.85020322335164e-07	9.84637682871834e-08	0	0	3.65682958177663e-07	2.72883287545034e-07	1.85134170435998e-07	4.80836686608246e-07	2.75860724540837e-07	2.83392170271084e-07	1.78526302860411e-07	1.56509561325611e-07	1.83172912023424e-07	7.96986879523797e-08	1.00548178614991e-07	4.02909895849806e-07	0	1.00452912044535e-07	2.02822786125907e-07	0	1.00925639502699e-07	0	9.95720790331471e-08	0	0
"K13661"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02909895849806e-07	0	1.00452912044535e-07	2.02822786125907e-07	0	1.00925639502699e-07	0	0	0	0
"K13660"	2.77223971556821e-07	1.9078660937472e-07	3.85020322335164e-07	0	0	0	3.65682958177663e-07	2.72883287545034e-07	1.85134170435998e-07	4.80836686608246e-07	2.75860724540837e-07	2.83392170271084e-07	1.78526302860411e-07	1.56509561325611e-07	1.83172912023424e-07	7.96986879523797e-08	1.00548178614991e-07	4.02909895849806e-07	0	1.00452912044535e-07	2.02822786125907e-07	0	1.00925639502699e-07	0	9.95720790331471e-08	0	0
"K13669"	4.62039952594701e-06	4.2926987109312e-06	4.71649894860575e-06	2.65852174375395e-06	2.17739105992922e-06	1.91071094879409e-06	4.57103697722079e-06	4.18421040902385e-06	3.14728089741197e-06	3.36585680625772e-06	4.59767874234728e-06	3.77856227028113e-06	4.9094733286613e-06	3.13019122651222e-07	3.57187178445677e-06	4.78192127714278e-07	2.61425264398977e-06	2.71964179698619e-06	2.79884463693387e-06	2.91313444929152e-06	1.92681646819612e-06	1.81430634986056e-06	1.81666151104858e-06	2.21260053880846e-06	3.08673445002756e-06	2.49255871521161e-06	2.61207116447238e-06
"K13668"	7.98405038083643e-05	8.36599282108146e-05	8.85546741370876e-05	0.000128495217614774	0.000117381172594366	0.000125342638240893	8.27357692876962e-05	8.15011418801167e-05	6.60928988456514e-05	6.96251522208741e-05	8.4413381709496e-05	8.00110560732028e-05	8.33717834358119e-05	3.83448425247747e-06	8.49006447228571e-05	1.2592392696476e-05	0.000127595638662424	0.000125204250135327	0.000125248297502791	0.000122753458518422	0.00012808258943851	0.000116619580377148	0.000115055229033077	0.000120888447620353	0.000111719872675191	0.000107678536497141	0.00012819241561026
"K07641"	1.8481598103788e-06	2.09865270312192e-06	1.44382620875686e-06	6.89246378010284e-07	2.96916962717622e-07	3.82142189758819e-07	2.19409774906598e-06	2.72883287545034e-06	2.22161004523198e-06	5.09686887804741e-06	2.0229786466328e-06	2.55052953243976e-06	1.78526302860411e-06	1.09556692927928e-06	1.37379684017568e-06	7.96986879523797e-07	1.30712632199488e-06	1.30945716151187e-06	1.39942231846694e-06	1.80815241680163e-06	1.41975950288135e-06	9.07153174930278e-07	1.91758715055128e-06	4.42520107761692e-06	2.48930197582868e-06	1.59523757773543e-06	1.30603558223619e-06
"K01466"	8.15962556282242e-05	9.17683591092402e-05	9.44262340526989e-05	0.000126525942249031	0.000117678089557084	0.000127157813642247	7.84389945291087e-05	7.93180755797565e-05	6.55374963343434e-05	7.9241885953039e-05	7.9447888667761e-05	7.87830233353615e-05	7.94442047728828e-05	0.000268492152454086	7.87643521700724e-05	0.000252963635560853	0.000128299475912729	0.000123995520447778	0.000127647307191591	0.000122753458518422	0.000124330367895181	0.000115813221999432	0.000115862634149098	0.000120385583861533	0.000115005751283285	0.000108974667029051	0.00012668545147691
"K13590"	7.57745522255309e-05	7.51699240936396e-05	7.24800756795946e-05	0.00015557275389375	0.000157761879523963	0.000159257757581988	8.4655604818129e-05	9.4781461873975e-05	8.03482299692233e-05	9.24168111661049e-05	8.81834782782208e-05	8.80405008975502e-05	7.84623101071506e-05	0.000273030929732528	6.94225336568777e-05	0.000254637308007853	0.000149012400707417	0.000144141015240268	0.000160733649149631	0.00015660608987743	0.000146336640189842	0.000145547687177702	0.00015481993099714	0.000150557409390739	0.000152444852999748	0.000151148760490432	0.000148486199272699
"K01464"	0.000131311754527414	0.000139178831538858	0.000141879988780508	0.000251181072900605	0.000243372937107544	0.00025555758940121	0.000134297066390747	0.000152632718833522	0.000122003418317323	0.000160599453327154	0.000138206222994959	0.000140279124284187	0.00013451956920532	0.000670878234622231	0.000130144353992643	0.000618780613262276	0.000244734266748888	0.000241040845192147	0.000253795233327682	0.00024852050439818	0.000245009925640096	0.000233944724334797	0.000240606724574434	0.000247911833098312	0.00023538839483436	0.000232705281652156	0.000240812868509242
"K01465"	0.00105003199626672	0.00104274421353753	0.00103811104409619	0.000948009161069001	0.000945482581613813	0.000942458175492686	0.00109010089832761	0.00108343761264963	0.00108701528171496	0.001026105489222	0.001080822318751	0.001061775997949	0.00108481507933129	0.00106825601082796	0.00107568292585756	0.00106796241856189	0.000920820219756088	0.000932937863840227	0.000939412210639448	0.000934814799486445	0.000927204366774585	0.000921264446540304	0.000919735352788096	0.000930800817576014	0.000929903646090561	0.000920551784701951	0.000940144690658942
"K01462"	0.000866140095134026	0.000856059516264368	0.000855130135906399	0.000754232465079825	0.000746845133555724	0.000747756729810568	0.000827997638053773	0.000810099519625357	0.000832178096109813	0.000850792433284631	0.000834294784586337	0.000839124216172681	0.000839787728655373	0.000586363071506401	0.000856608123077543	0.00061423778804899	0.000750290508825063	0.000755456054718387	0.000753488959757412	0.00075199049956539	0.000752472536527116	0.000747796600534192	0.000743721037495389	0.000751379028429	0.000737928677714653	0.000736800356216551	0.000753281138123611
"K01463"	0.0001429551613328	0.000136126245788863	0.00013812604063774	0.000285840319337693	0.00029048376185874	0.000280587902830413	0.000163734544524049	0.000185469674434775	0.000164306576261949	0.00017377437854022	0.000167539413371135	0.000165784419608584	0.000164244198631578	0.000538940674424741	0.000158719328268297	0.000501225048532516	0.000255492921860692	0.00025060995521858	0.000266290075456851	0.000263688894116905	0.000265495027038813	0.000254305273372121	0.000270783490785741	0.000261288009082926	0.000273823217341155	0.000267102591922076	0.000249553260482669
"K01460"	9.24079905189402e-08	3.8157321874944e-07	2.88765241751373e-07	9.84637682871834e-08	0	0	0	3.63844383393378e-07	1.85134170435998e-07	2.88502011964948e-07	9.19535748469456e-08	4.72320283785141e-07	8.92631514302055e-08	0	0	7.96986879523797e-08	0	0	9.99587370333526e-08	2.0090582408907e-07	0	1.00794797214475e-07	0	3.01718255292063e-07	9.95720790331471e-08	9.97023486084643e-08	0
"K01461"	7.85467919410991e-06	8.39461081248767e-06	8.18168184962223e-06	2.53051884498061e-05	2.48420525473743e-05	2.65588821882379e-05	8.86781173580832e-06	1.0824370405953e-05	8.60873892527392e-06	7.59721964841029e-06	9.37926463438845e-06	8.50176510813253e-06	9.19410459731116e-06	1.25207649060489e-06	9.34181851319463e-06	2.23156326266663e-06	2.34277256172929e-05	1.93396750007907e-05	2.30904682547045e-05	2.17982819136641e-05	2.27161520461016e-05	2.10661126178253e-05	2.52314098756748e-05	2.12208506222084e-05	2.46938756002205e-05	2.33303495743806e-05	2.23030691735718e-05
"K13599"	0.000330081342133654	0.000309837453624545	0.000310133869640974	0.000277372435264996	0.000277419415499164	0.000264060253123344	0.000344656188082447	0.000337283743405662	0.000359345424816273	0.000315140364403045	0.000343998323502423	0.000337992395076647	0.000343841659309151	0.000287351554593822	0.000346929495372365	0.000290422018898472	0.000246644682142573	0.000256351421234439	0.000262791519660684	0.000259670777635123	0.00025646941305621	0.00025450686296655	0.000253626132070283	0.000254247916459445	0.00025689596390552	0.000259624915776441	0.00025517925991384
"K13598"	7.22630485858112e-05	6.8396999460837e-05	7.17100350349242e-05	0.000187179623513936	0.000184880295452172	0.000183332715536793	8.6209757390384e-05	9.41447342030366e-05	8.79387309570992e-05	8.57812648909111e-05	9.21374819966395e-05	9.20079912813454e-05	8.28362045272307e-05	0.000270683286312644	8.00465625542364e-05	0.000252724539496996	0.000169323132787645	0.000166703969407857	0.000178526304341568	0.000175290331517714	0.000173312070744588	0.0001671177737816	0.000173390248665637	0.000169967950481195	0.000168874246040218	0.000170590718469082	0.000168378125832912
"K01468"	0.000270847820211014	0.000277403730030843	0.00028260491659401	0.000265950638143682	0.000260693093266072	0.000256704015970486	0.000265302986157894	0.000259148162071934	0.000234657561027628	0.000278596776220818	0.000256642427397825	0.000259114907684528	0.000255114086787527	0.000283751834683333	0.000246642326039541	0.000280061189464662	0.000258207722683297	0.000261387794932562	0.000265990199245751	0.000261077118403747	0.000262756919426113	0.000254204478574907	0.00024979095776918	0.000262897173111151	0.000253211796981293	0.000247959740989251	0.00026412058043838
"K01469"	5.96031538847164e-05	6.30549743983449e-05	6.24695472988803e-05	8.3792666812393e-05	8.32357218818399e-05	8.56953860534151e-05	5.05556689680619e-05	5.55772295633385e-05	5.26706714890415e-05	5.47192149360184e-05	5.64594949560246e-05	5.72452183947591e-05	4.82021017723109e-05	0.000265205451666248	4.0389627101165e-05	0.000244993766765615	8.28516991787526e-05	7.85674296907123e-05	9.09624507003509e-05	8.61885985342112e-05	8.27516967393702e-05	7.69064302746447e-05	8.77043807278454e-05	8.82023032970464e-05	8.82208620233684e-05	8.40490798769354e-05	8.55955627742486e-05
"K09251"	7.94708718462886e-06	9.63472377342335e-06	1.02992936224656e-05	7.28631885325157e-06	7.02703478431704e-06	4.39463518222641e-06	7.22223842400884e-06	7.5497709554126e-06	9.07157435136392e-06	5.77004023929896e-06	7.54019313744954e-06	8.31283699461848e-06	7.85515732585808e-06	3.91273903314027e-07	7.51008939296039e-06	1.03608294338094e-06	6.13343889551446e-06	6.4465583335969e-06	6.09748295903451e-06	7.132156755162e-06	6.69315194215494e-06	5.84609823843957e-06	5.65183581215114e-06	5.93379235407723e-06	6.37261305812142e-06	5.98214091650786e-06	6.53017791118094e-06
"K09252"	0.000150440208564835	0.000148813555312281	0.000153141833208811	0.000141098579955534	0.000153901959008634	0.00015199705597657	0.00015651230610004	0.000157271734721788	0.000152735690609699	0.000134826606924952	0.000149240651976593	0.000143774294384197	0.000154068199368535	1.43206248612934e-05	0.000150568133683255	2.51050867049996e-05	0.000154743646888471	0.000149479571360278	0.000140641943005927	0.000145656722464576	0.000149987450340108	0.00016238041831252	0.000159765287332773	0.000149652254624863	0.000163796070009527	0.000164409172855358	0.000148084342170472
"K02041"	0.000112552932452069	0.000116379831718579	0.000112810954444203	0.000218097246756111	0.000220708275620099	0.000218585332542044	0.000105773795652889	0.000129528600488043	0.000110710233920727	0.000125209873192787	0.000109424754067865	0.000111278658859779	0.000102563360993306	0.000275378573152412	9.4791981972122e-05	0.000258064351589806	0.000213363235021011	0.000210923330477374	0.000221108726317776	0.000223105917650913	0.000213166748218329	0.00021328179090583	0.000221229001789916	0.000223170936164362	0.000217465420608393	0.000219245464590013	0.000208161978953337
"K02040"	0.000802655805647514	0.000797392633881641	0.000789484170948253	0.000770971305688646	0.000759810507594394	0.000755495109153184	0.000819495509276142	0.000807006842366513	0.000853375958624734	0.000814922016463656	0.000816915558940264	0.000823443182751014	0.00082122099315789	0.000521646367898261	0.000833528336162592	0.00055023974162323	0.000745464196251544	0.000769658628547093	0.000765683925675481	0.000743050190393427	0.00076119391633053	0.00075293713519213	0.000741702524705335	0.000758921984811302	0.00074539658364214	0.000751057792067561	0.000754587173705847
"K02043"	3.73328281696518e-05	3.38646231640128e-05	3.32080028014079e-05	0.000113528724835122	0.000115104809213531	0.000117699794445716	4.49790038558525e-05	5.48495407965518e-05	4.21180237741896e-05	6.17394305604988e-05	4.79997660701056e-05	4.91213095136546e-05	4.59705229865558e-05	0.000268100878550772	4.15802510293173e-05	0.000246906535276472	0.000105575587545741	0.000101130383858301	0.000111354033055155	0.00011230635566579	0.000105467848785472	0.000106136921466842	0.000111623757289985	0.000109222008415727	0.000111022868121959	0.000112364546881739	0.000103478203823329
"K02045"	0.000132975098356755	0.000138797258320109	0.000136970979670734	0.000259058174363579	0.000269798546789412	0.000275620054363548	0.000132102968641681	0.00013680548815591	0.000129779053475635	0.000139538806453713	0.000130390169132969	0.00013668949012742	0.000129074516968077	0.000274830789687773	0.00012675565512021	0.000261172600419948	0.000276306394833995	0.000263301616937849	0.000262091808501451	0.000265095234885528	0.000266610552362505	0.000273456284842872	0.000281178831654519	0.000266920083181712	0.000277706528423447	0.000280562408984218	0.000259097366660548
"K02044"	0.000131958610461047	0.000142517597202916	0.000134275837414388	0.000248030232315415	0.000250300999570955	0.000245144214730282	0.000131828706423047	0.000152450796641825	0.000137184420293075	0.000159349277941973	0.000134252219276541	0.000138956627489588	0.000131573885208123	0.000277647961791634	0.000120619362567425	0.000262925971554901	0.000242924399533818	0.000237011746233649	0.000251995976061082	0.000248420051486136	0.000237505482553437	0.000239992412167666	0.000246662262944596	0.000246202096318323	0.000242458012445713	0.000243074325907436	0.000233278047842495
