"A001"	"A003"	"A006"	"A007"	"A010"	"A011"	"A013"	"A015"	"A018"	"A020"	"A021"	"A024"	"A025"	"A028"	"A029"	"A031"	"A034"	"A035"	"A037"	"A039"	"A081"	"A082"	"A083"	"A084"	"A085"	"A086"	"A091"	"A093"	"A094"	"A098"	"A099"	"A100"	"A101"	"A107"	"A108"	"A109"	"A116"	"A118"	"A119"	"A120"
"212902"	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"333363"	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0
"4352318"	0	0	0	4.76190476190476e-05	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	2.38095238095238e-05	0	0	0	2.38095238095238e-05	0	0	0	0	2.38095238095238e-05	7.14285714285714e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"469663"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76190476190476e-05	0	0	0	0	0	0	0	2.38095238095238e-05
"274115"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0
"349257"	4.76190476190476e-05	0	0.000238095238095238	0.000285714285714286	0.00069047619047619	2.38095238095238e-05	0	4.76190476190476e-05	0.000333333333333333	0	0.00019047619047619	2.38095238095238e-05	0.000238095238095238	0	0	0.000714285714285714	0.00223809523809524	0.000142857142857143	0	0.000904761904761905	0.00135714285714286	7.14285714285714e-05	4.76190476190476e-05	0.00307142857142857	0	0	0.000523809523809524	0	0	0.000619047619047619	9.52380952380952e-05	0	0.00030952380952381	7.14285714285714e-05	0.000380952380952381	2.38095238095238e-05	2.38095238095238e-05	7.14285714285714e-05	9.52380952380952e-05	0.000357142857142857
"334864"	0.000119047619047619	0.000380952380952381	0	0	0	0	0	0	0.000238095238095238	0	0.000738095238095238	0.00169047619047619	0	0.000595238095238095	9.52380952380952e-05	0	0	0.00030952380952381	0.000785714285714286	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0.000333333333333333	0	2.38095238095238e-05	0	0	0	0	0	0	0	0
"198192"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.14285714285714e-05	0	0	0
"198190"	0	0	2.38095238095238e-05	0	0	2.38095238095238e-05	4.76190476190476e-05	0	0	4.76190476190476e-05	2.38095238095238e-05	0	2.38095238095238e-05	0	0	0	0	0	0	2.38095238095238e-05	7.14285714285714e-05	0	0	4.76190476190476e-05	0	2.38095238095238e-05	0	0.000380952380952381	0	0	0	0	2.38095238095238e-05	4.76190476190476e-05	2.38095238095238e-05	4.76190476190476e-05	0.000142857142857143	9.52380952380952e-05	0	0.000166666666666667
"198198"	0.000476190476190476	0.000119047619047619	0.000142857142857143	0.000523809523809524	0.00069047619047619	0.00030952380952381	0.000119047619047619	0.000452380952380952	0.000404761904761905	0	0.0015	0.00157142857142857	0	9.52380952380952e-05	0.00030952380952381	0.000166666666666667	0.00030952380952381	7.14285714285714e-05	0.00080952380952381	0	4.76190476190476e-05	0.000142857142857143	0	7.14285714285714e-05	0.00019047619047619	0.000238095238095238	7.14285714285714e-05	0	0	0.000357142857142857	0.000166666666666667	0.000214285714285714	0.00019047619047619	0.000214285714285714	0.000119047619047619	5e-04	0	0	9.52380952380952e-05	0.000333333333333333
"556508"	0	0	0	0	0	2.38095238095238e-05	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	4.76190476190476e-05	0	2.38095238095238e-05	4.76190476190476e-05	4.76190476190476e-05	0	0	0	0.000142857142857143	4.76190476190476e-05	0	0.000261904761904762	0	0	0	0	0	9.52380952380952e-05	7.14285714285714e-05	2.38095238095238e-05	0
"4463030"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"320376"	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"179512"	7.14285714285714e-05	0	7.14285714285714e-05	0	0.000119047619047619	0	7.14285714285714e-05	0	4.76190476190476e-05	0	4.76190476190476e-05	4.76190476190476e-05	4.76190476190476e-05	0	0	7.14285714285714e-05	0	0	0	9.52380952380952e-05	0	0	0	2.38095238095238e-05	0	4.76190476190476e-05	0	0	0	4.76190476190476e-05	0	0	0	0	0	2.38095238095238e-05	0	0	0	0
"193946"	0	0	0	0	2.38095238095238e-05	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0
"484320"	2.38095238095238e-05	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"163421"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0
"562410"	0	0	0	0	0	0	0	0	0	0	7.14285714285714e-05	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1944498"	4.76190476190476e-05	0.000166666666666667	0.000142857142857143	0.000833333333333333	2.38095238095238e-05	0.00245238095238095	0.000119047619047619	0.00161904761904762	0.000238095238095238	0.00192857142857143	0.00254761904761905	0.000214285714285714	0.000166666666666667	0.000452380952380952	0.000166666666666667	0.00316666666666667	0.000880952380952381	0.000976190476190476	0	0.000428571428571429	0.0014047619047619	0.00135714285714286	0.0014047619047619	7.14285714285714e-05	0.00235714285714286	0.000571428571428571	0.000214285714285714	9.52380952380952e-05	0.00102380952380952	9.52380952380952e-05	0.000142857142857143	0.00307142857142857	0.000166666666666667	0.00019047619047619	0.000119047619047619	0	0	9.52380952380952e-05	2.38095238095238e-05	9.52380952380952e-05
"174571"	0.000261904761904762	0.000238095238095238	0.000619047619047619	0.000166666666666667	0.000476190476190476	0.00102380952380952	0.000547619047619048	0.000357142857142857	0.00069047619047619	0.00019047619047619	0.000166666666666667	0.00111904761904762	0.000857142857142857	0.000119047619047619	0	0.000119047619047619	0.000523809523809524	0.000142857142857143	9.52380952380952e-05	0.00123809523809524	0.000380952380952381	0.000642857142857143	0.000452380952380952	0.00019047619047619	0	0	0.00069047619047619	2.38095238095238e-05	2.38095238095238e-05	0.000119047619047619	0	0.00069047619047619	2.38095238095238e-05	0.000380952380952381	0.000214285714285714	0.000666666666666667	0	0.00230952380952381	0	0.00142857142857143
"197080"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	9.52380952380952e-05	0
"175617"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	2.38095238095238e-05	0	0
"575261"	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	2.38095238095238e-05	2.38095238095238e-05	0.000261904761904762	0	0	0	0	0	0	0	2.38095238095238e-05	4.76190476190476e-05	2.38095238095238e-05	0	0.000404761904761905	2.38095238095238e-05	0	0.000523809523809524	4.76190476190476e-05	0	9.52380952380952e-05	0	4.76190476190476e-05	0	0	0	0.00145238095238095	2.38095238095238e-05	0	0
"175619"	0	0	0	0	4.76190476190476e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"232696"	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000119047619047619	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	4.76190476190476e-05	0	0	0	0	0	2.38095238095238e-05	0	0	0	2.38095238095238e-05
"549232"	4.76190476190476e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3278416"	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0.000214285714285714	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0
"295085"	0	2.38095238095238e-05	0	4.76190476190476e-05	2.38095238095238e-05	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76190476190476e-05	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0
"183544"	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	2.38095238095238e-05	0	0
"314406"	2.38095238095238e-05	0	0	0	0	0	0	0	0	4.76190476190476e-05	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	4.76190476190476e-05	0	0	0	0	2.38095238095238e-05
"591439"	4.76190476190476e-05	4.76190476190476e-05	0	0	0	4.76190476190476e-05	0	0	2.38095238095238e-05	2.38095238095238e-05	0	0	0	0	2.38095238095238e-05	0	0	4.76190476190476e-05	0.000142857142857143	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"252773"	0	0	0	0	0.000380952380952381	0.0245238095238095	0	0	0	2.38095238095238e-05	0	0	0	0	0.00697619047619048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76190476190476e-05	0	0.00169047619047619	0	0	0.00111904761904762	0
"4045886"	2.38095238095238e-05	2.38095238095238e-05	0	7.14285714285714e-05	0.000214285714285714	4.76190476190476e-05	0	2.38095238095238e-05	0	9.52380952380952e-05	0	0	7.14285714285714e-05	0	2.38095238095238e-05	0	0	0	0	0.000214285714285714	2.38095238095238e-05	2.38095238095238e-05	2.38095238095238e-05	0	2.38095238095238e-05	7.14285714285714e-05	0.000166666666666667	0	0	4.76190476190476e-05	4.76190476190476e-05	9.52380952380952e-05	0.000238095238095238	7.14285714285714e-05	0.000119047619047619	2.38095238095238e-05	0	2.38095238095238e-05	4.76190476190476e-05	4.76190476190476e-05
"316132"	0	0	0.000214285714285714	0	0	2.38095238095238e-05	0	0	0	0	0.00019047619047619	0	2.38095238095238e-05	0	0	2.38095238095238e-05	0	0	0	0	0.000357142857142857	0.000619047619047619	0	0	0	2.38095238095238e-05	0	0	0	0	0	2.38095238095238e-05	2.38095238095238e-05	0	0	4.76190476190476e-05	0	0	0.000380952380952381	0.000452380952380952
"175960"	2.38095238095238e-05	2.38095238095238e-05	2.38095238095238e-05	2.38095238095238e-05	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"511234"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	2.38095238095238e-05	4.76190476190476e-05	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"318865"	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	2.38095238095238e-05	0	0	2.38095238095238e-05	0	0	0	2.38095238095238e-05	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	2.38095238095238e-05	0	4.76190476190476e-05	2.38095238095238e-05	0	0	0	0	0	0
"4474533"	0	0	4.76190476190476e-05	0	4.76190476190476e-05	0	2.38095238095238e-05	9.52380952380952e-05	0	0	0	0	7.14285714285714e-05	0	0	0	0	0	0	0	4.76190476190476e-05	0	9.52380952380952e-05	2.38095238095238e-05	0	7.14285714285714e-05	0.000404761904761905	7.14285714285714e-05	7.14285714285714e-05	2.38095238095238e-05	0.000166666666666667	2.38095238095238e-05	0.000547619047619048	9.52380952380952e-05	7.14285714285714e-05	2.38095238095238e-05	2.38095238095238e-05	2.38095238095238e-05	0	4.76190476190476e-05
"525143"	7.14285714285714e-05	0	0	0	7.14285714285714e-05	0	0	0	0	0	0	0	0	0	7.14285714285714e-05	0	0	0	4.76190476190476e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"525142"	4.76190476190476e-05	2.38095238095238e-05	0	2.38095238095238e-05	2.38095238095238e-05	2.38095238095238e-05	0	0	4.76190476190476e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2987636"	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	4.76190476190476e-05	0	0	0	0	7.14285714285714e-05	0	2.38095238095238e-05	0	0	0	2.38095238095238e-05	0	4.76190476190476e-05	0
"171518"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0
"989579"	7.14285714285714e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76190476190476e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.14285714285714e-05	0	0	0	0
"326113"	0	0	4.76190476190476e-05	0	2.38095238095238e-05	2.38095238095238e-05	2.38095238095238e-05	4.76190476190476e-05	0	0	0.000261904761904762	0	4.76190476190476e-05	0	0	2.38095238095238e-05	2.38095238095238e-05	0	2.38095238095238e-05	0	0	4.76190476190476e-05	0	7.14285714285714e-05	2.38095238095238e-05	4.76190476190476e-05	2.38095238095238e-05	0	0	0	7.14285714285714e-05	0	0	2.38095238095238e-05	7.14285714285714e-05	0	0	2.38095238095238e-05	0	2.38095238095238e-05
"229874"	0	0	0	0	0	0	0	0	0	0	0.00211904761904762	0.00192857142857143	0	0.000404761904761905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"193314"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4371300"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
"545061"	4.76190476190476e-05	0.000119047619047619	0	0	0	0.000285714285714286	0	0	0	0.000142857142857143	0	0	0	0.00019047619047619	0.000285714285714286	0.000166666666666667	0	0.000428571428571429	0.000333333333333333	0	0	0	0	0	0.000214285714285714	0	0	0	0	0	0	0.000261904761904762	2.38095238095238e-05	0	0	0	0	0	0	2.38095238095238e-05
"104044"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76190476190476e-05	7.14285714285714e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"564961"	0	0	2.38095238095238e-05	0	0	4.76190476190476e-05	4.76190476190476e-05	0	0.00019047619047619	0.000976190476190476	7.14285714285714e-05	4.76190476190476e-05	4.76190476190476e-05	9.52380952380952e-05	2.38095238095238e-05	2.38095238095238e-05	0	0	0	7.14285714285714e-05	2.38095238095238e-05	0.000119047619047619	4.76190476190476e-05	2.38095238095238e-05	0.000142857142857143	0.000761904761904762	4.76190476190476e-05	0.00164285714285714	0.000166666666666667	0	0.000261904761904762	0	0.000357142857142857	2.38095238095238e-05	0	0	0.00352380952380952	0.00019047619047619	0.000285714285714286	0.000166666666666667
"851937"	0	0	0	0	0	0.000214285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000238095238095238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"145801"	0	0	0	4.76190476190476e-05	0	0	2.38095238095238e-05	0	2.38095238095238e-05	4.76190476190476e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	4.76190476190476e-05	4.76190476190476e-05	0	2.38095238095238e-05	0	0	0	0	4.76190476190476e-05	0.000119047619047619	0	0	2.38095238095238e-05
"366752"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0
"187882"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0
"233981"	0.0237619047619048	0	0	0	4.76190476190476e-05	0	0	0	4.76190476190476e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	2.38095238095238e-05	0	0	0	0.000166666666666667	0.000119047619047619	0	0	0	0
"166689"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"189539"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76190476190476e-05	0	0	0
"182702"	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0
"535901"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76190476190476e-05	0	0	0	0	4.76190476190476e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2957436"	0	0	0	2.38095238095238e-05	0	7.14285714285714e-05	0	2.38095238095238e-05	7.14285714285714e-05	0	0	0	0.000142857142857143	0	0	0	0	0	0	9.52380952380952e-05	0	0	0	0	0	0	2.38095238095238e-05	4.76190476190476e-05	0	0	0.000119047619047619	2.38095238095238e-05	0	2.38095238095238e-05	0	4.76190476190476e-05	9.52380952380952e-05	0	2.38095238095238e-05	2.38095238095238e-05
"350141"	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1099914"	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
"322114"	4.76190476190476e-05	0	0.000119047619047619	0	4.76190476190476e-05	2.38095238095238e-05	9.52380952380952e-05	0	0	2.38095238095238e-05	0	0	0.000142857142857143	0	0	0	2.38095238095238e-05	2.38095238095238e-05	0	0.000166666666666667	0.00111904761904762	0.000357142857142857	2.38095238095238e-05	0.00245238095238095	2.38095238095238e-05	0.00019047619047619	0.000119047619047619	0	0	0.000119047619047619	0.000238095238095238	0	0.00019047619047619	2.38095238095238e-05	4.76190476190476e-05	2.38095238095238e-05	0	0.00019047619047619	0	4.76190476190476e-05
"201364"	4.76190476190476e-05	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0
"1722623"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0
"165489"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	4.76190476190476e-05	0
"181059"	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"185396"	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"305437"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"184661"	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1838560"	0	0	0	2.38095238095238e-05	0	0	2.38095238095238e-05	0	0	0	9.52380952380952e-05	0	2.38095238095238e-05	4.76190476190476e-05	0	0	0	2.38095238095238e-05	0	0.000142857142857143	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0
"197864"	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	2.38095238095238e-05	0	0
"289452"	0	0	2.38095238095238e-05	0	0	2.38095238095238e-05	2.38095238095238e-05	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	2.38095238095238e-05	0	0	0	0	0.000119047619047619	0	0	0	0	2.38095238095238e-05	0	4.76190476190476e-05	0	0
"192046"	0	2.38095238095238e-05	0.000119047619047619	0	0.000119047619047619	7.14285714285714e-05	0	9.52380952380952e-05	9.52380952380952e-05	2.38095238095238e-05	9.52380952380952e-05	0	0	9.52380952380952e-05	0	0	0	4.76190476190476e-05	2.38095238095238e-05	0	0.000642857142857143	0.000214285714285714	0	4.76190476190476e-05	9.52380952380952e-05	0	0.000238095238095238	0	0	2.38095238095238e-05	0	0	0	0.00069047619047619	0.00019047619047619	0	0	0	2.38095238095238e-05	0.00019047619047619
"329820"	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"328428"	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0
"276484"	0	0	4.76190476190476e-05	0	2.38095238095238e-05	0	2.38095238095238e-05	2.38095238095238e-05	9.52380952380952e-05	0	4.76190476190476e-05	0	0.000238095238095238	0	0	2.38095238095238e-05	2.38095238095238e-05	0	0	0	0	2.38095238095238e-05	0.000119047619047619	0	2.38095238095238e-05	0.000333333333333333	0	4.76190476190476e-05	0	4.76190476190476e-05	4.76190476190476e-05	0	2.38095238095238e-05	0	0	0	0.000142857142857143	0	9.52380952380952e-05	0
"348642"	0.000119047619047619	0	0	0	2.38095238095238e-05	0	4.76190476190476e-05	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"293883"	2.38095238095238e-05	0	0	0	0	0.00235714285714286	0	0.000761904761904762	0	0	0	0	0	0.000619047619047619	0	2.38095238095238e-05	0	0.00104761904761905	0.000285714285714286	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0.00069047619047619	0	0	0	0	0	0
"192592"	2.38095238095238e-05	0	0	0	0	4.76190476190476e-05	0	2.38095238095238e-05	2.38095238095238e-05	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	4.76190476190476e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1775194"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000119047619047619	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0
"544859"	0.000261904761904762	0.000357142857142857	0	0	0.000452380952380952	0.00019047619047619	0	0.000357142857142857	5e-04	0	0.000761904761904762	0.000452380952380952	0	0.000333333333333333	4.76190476190476e-05	0.000357142857142857	0	0.000238095238095238	0.000214285714285714	2.38095238095238e-05	0.000833333333333333	0.000428571428571429	0	0.000547619047619048	0	0	0	0	0	0.000523809523809524	0	0.000428571428571429	0	0.00080952380952381	0.000404761904761905	0	0	0	0	0.000428571428571429
"4303851"	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0.0024047619047619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0
"289064"	4.76190476190476e-05	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	9.52380952380952e-05	0	0
"524044"	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4226619"	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"188818"	0	0	0	4.76190476190476e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"191487"	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"146723"	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76190476190476e-05	4.76190476190476e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76190476190476e-05	0	0	0	0
"510780"	0.000595238095238095	0.000142857142857143	4.76190476190476e-05	0	0.000119047619047619	0.000214285714285714	0	7.14285714285714e-05	0.000928571428571429	0	2.38095238095238e-05	4.76190476190476e-05	0	7.14285714285714e-05	4.76190476190476e-05	0.000142857142857143	4.76190476190476e-05	7.14285714285714e-05	2.38095238095238e-05	9.52380952380952e-05	7.14285714285714e-05	0	7.14285714285714e-05	9.52380952380952e-05	0	0	4.76190476190476e-05	0	0	0	0	0.000166666666666667	0	2.38095238095238e-05	7.14285714285714e-05	0.000404761904761905	0	0.000214285714285714	0	7.14285714285714e-05
"345111"	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	2.38095238095238e-05
"340476"	2.38095238095238e-05	0	0	4.76190476190476e-05	0.00152380952380952	2.38095238095238e-05	0.00295238095238095	0	7.14285714285714e-05	0.000142857142857143	0	0	0	0	0	0	0	0	4.76190476190476e-05	7.14285714285714e-05	0	0	0	2.38095238095238e-05	0	0	0	0	0	7.14285714285714e-05	0	7.14285714285714e-05	0	2.38095238095238e-05	0.000142857142857143	4.76190476190476e-05	2.38095238095238e-05	0	0	2.38095238095238e-05
